"Created At","Part","Fabricated","Supplier","Alt Parts","Part Description","Order Detail ID","Order Item ID","Cycle No","Cycle","Second Reference No","External Order Reference No","Source Warehouse","Destination Group","Destination","Inventory Location","Order Detail Status","Pick Location","Pick Zone","Carrier","Picked LPN","Stage Location","Pick Stage Location","Parent Container","Source Container","Parent Serial/VIN","To Location","Total Ordered Quantity","Order Item Quantity","Picked Quantity","Shipment #","LP Shipment No","Ship Sequence","Trailer No","Unit","Pick Unit","Detail Reference No","Deliver To","Deliver To Storage Area","Deliver To Zone","Order System","Receiving Dock","Customer Pickup","Is Hot Call","Is Flagged","HotCall Created At","HotCall Updated At","HotCall Created By","Flagged Created At","Created By","Pick Started At","Pick Completed At","Picked By","Customer Order #","Stage Started At","Stage Completed At","Staged By","Load Started At","Loaded At","Loaded By","Closed At","Closed By","Pallet Closed At","Unload Started At","Unloaded At","Unloaded By","Drop Started At","Dropped At","Dropped By","Canceled At","Canceled By","Sorted At","Sorted By","Updated At","Updated By","Updated By Process","Comment","Cost Center","Is Issue To Cost Center","Internal Project Name","Pallet Sequence","Reason","Order Item Status","Header Reference No","Order Header ID","Order Header Status","Crew Name","Crew Email","Slot","Sequence","Process Sequence","Process Name","Exception Status","Exception Type","Trailer Pick Item","Release Time","Expected Release Time","Ship By Date","Pull Ahead Date","Expected At Destination","Pick By","Shipped At","Allocated At","Task Created At","Task Assigned At","At Outfeed At","Dolly","Warp Source Type","Expected LP","Option Code","Batch No","FO Shipment ID","Part Group","Destination Entity Group","Ship To","Pack Completed At","Packed By","Pick Type","MHE Pick Type","Ship Mode","Request Type","Vehicle Off Road","Will Call","Hazardous","Original Part","Order No","Pack Slip","Released At","Released By","Customer Line Number","Generated By","Buyer PO Number","FO Shipment Number","Cage Container","Is Milk Run","Batch ID","Is Single Line","Bulk Pick","Payment Status","Pick Flow","Pick Assigned To","Header Second Reference No","Pack Type","Cross Dock","Final Destination","Linked FO Number","Linked FO Line Number","Linked FO Shipment Number","Bin Name","Is Shipment Created","Replen Order ID","FO Order ID (allocated by replen)","Service Level","Service Level Group","Cut-Off At","Address Country Code","Identity Number","Identity Type"
"01/30/2026  3:33:19 PM","1061912-00-C","false","EXTERNALWH",,"LICENSE PLATE BRKT STRUCTUAL BASE NA MS2","13227363	",,,,"88602488	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602488	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1061912-00-C","",,,,"88602488	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1061911-00-C","false","EXTERNALWH",,"LICENSE PLATE BRACKET SHELL, NA, MS2","13227362	",,,,"88602487	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602487	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1061911-00-C","",,,,"88602487	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1056837-00-D","false","EXTERNALWH",,"Ankle Catcher MS2","13227361	",,,,"88602486	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602486	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-SMALLPARCEL","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1056837-00-D","",,,,"88602486	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1455166-00-C","false","EXTERNALWH",,"M3 Rear Spoiler, Carbon","13227360	",,,,"88602474	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602474	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1455166-00-C","",,,,"88602474	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1057847-00-E","false","EXTERNALWH",,"GRILLE COVER UPR, FR FASCIA MS2","13227359	",,,,"88602485	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602485	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1057847-00-E","",,,,"88602485	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1121191-00-E","false","EXTERNALWH",,"M3, Brkt, Rr Center, Assy","13227358	",,,,"88602473	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602473	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-SMALLPARCEL","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1121191-00-E","",,,,"88602473	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1057850-00-C","false","EXTERNALWH",,"GRILLE COVER RH, FR FASCIA MS2","13227357	",,,,"88602484	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602484	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-STORE-MED","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1057850-00-C","",,,,"88602484	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1056376-00-D","false","EXTERNALWH",,"LWR VALENCE, FR FASCIA","13227356	",,,,"88602483	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602483	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-SMALLPARCEL","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1056376-00-D","",,,,"88602483	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1530484-00-D","false","EXTERNALWH",,"M3 ASY RR BUMPER BEAM - EXTRUSION","13227355	",,,,"88602472	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602472	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-BULKRACK-REPLEN","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1530484-00-D","",,,,"88602472	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1105486-00-E","false","EXTERNALWH",,"M3 LIFTGATE HANDLE SUB ASSEMBLY","13227354	",,,,"88602471	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602471	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-STORE-MED","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1105486-00-E","",,,,"88602471	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1056370-S0-A","false","EXTERNALWH",,"FR FASCIA MS2, AUTOPILOT, SVC","13227353	",,,,"88602482	",,"3694	","4081S3694","4081S3694-B25485",,"New",,,,,,,,,"5YJSA1E21JF260223",,"1",,,,,"0",,"EA","EA","88602482	","Ebby's Collision Center",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5799512-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1231240086_20260130203311","7005652","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-FASCIA","NB MILKRUN 17","Ebby's Collision Center",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1056370-S0-A","",,,,"88602482	","","",,,"true",,"false","false",,,,"3527	",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1713282-00-A","false","EXTERNALWH",,"LAMP ASY, REAR LICENSE PLATE, Magna","13227352	",,,,"88602470	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602470	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1713282-00-A","",,,,"88602470	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1077398-00-H","false","EXTERNALWH",,"LAMP ASY, REAR BODYSIDE SAE, RH","13227351	",,,,"88602469	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602469	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-RACK-FAST","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1077398-00-H","",,,,"88602469	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1484849-00-B","false","EXTERNALWH",,"Dual Motor Performance Badge","13227350	",,,,"88602468	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602468	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-BINBOX-FAST","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1484849-00-B","",,,,"88602468	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1494950-00-A","false","EXTERNALWH",,"M3 Rear T-Badge","13227349	",,,,"88602467	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602467	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1494950-00-A","",,,,"88602467	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1601460-E0-A","false","EXTERNALWH",,"TRUNK ASSY, MODEL 3, POWERED","13227348	",,,,"88602466	",,"3694	","4081S3694","4081S3694-B25019",,"New",,,,,,,,,"5YJ3E1EC9NF114854",,"1",,,,,"0",,"EA","EA","88602466	","Dream Team Collision",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"EPC-5800136-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1710562936_20260130203311","7005651","New",,,"0",,,"Box-Pick",,,,,,"01/30/2026","","02/02/2026  7:00:00 PM","01/31/2026  3:33:19 PM",,,,,,,,,,,,"NB-BULK-FLOOR","NB MILKRUN 35","Dream Team Collision",,,,,"Ground","BODYSHOP TAB VIN","true","false","false","1601460-E0-A","",,,,"88602466	","","",,,"true",,"false","false",,,,"6448 THOMAS",,"false",,,,,,"false","false","false",,,,,,
"01/30/2026  3:33:19 PM","1054804-00-D","false","EXTERNALWH",,"Wheel Fairing RH","13227347	",,,,"88602630	",,"3694	","4081S3694","4081S3694-3000S91483",,"New",,,,,,,,,"5YJXCDE24JF128560",,"1",,,,,"0",,"EA","EA","88602630	","US-NJ-Englewood-45 Cedar Ln",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"7517032393	",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:19 PM","equipment-warp",,,,"false","",,,,"FO-1064855612_20260130203311","7005650","New",,,"0",,,"Box-Pick",,,,,,"02/02/2026","","02/02/2026  7:00:00 PM","02/01/2026  7:00:00 PM",,,,,,,,,,,,"NB-BINBOX-MED","NB MILKRUN 33","US-NJ-ENGLEWOOD-45 CEDAR LN",,,,,"Ground","Service","false","false","false","1054804-00-D","",,,,"88602630	","erpapp","",,,"true",,"false","false",,,,"SV027EB0EF",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1780812-00-C","false","EXTERNALWH",,"Wheel Fairing, FR, RH,CYBERTRUCK","13227345	",,,,"88602654	",,"3694	","4081S3694","4081S3694-GPO",,"New",,,,,,,,,"7G2CEHED3RA008904",,"1",,,,,"0",,"EA","EA","88602654	","Dante Moore",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"GPO-QQTUTCBJ6U-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:18 PM","equipment-warp",,,,"false","",,,,"FO-1556624854_20260130203311","7005648","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:18 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB-RDC-NON MILK RUN","4081S3694-GPO",,,,,"Ground","General Public","false","false","false","1780812-00-C","",,,,"88602654	","","",,,"false",,"false","false",,,,"GPO-QQTUTCBJ6U-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1116646-00-B","false","EXTERNALWH",,"BOLT&WSHR[FL],M6x27,[88],ZNNI,SMAT","13227344	",,,,"88602653	",,"3694	","4081S3694","4081S3694-GPO",,"New",,,,,,,,,"7G2CEHED3RA008904",,"2",,,,,"0",,"EA","EA","88602653	","Dante Moore",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"GPO-QQTUTCBJ6U-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:18 PM","equipment-warp",,,,"false","",,,,"FO-1556624854_20260130203311","7005648","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:18 PM",,,,,,,,,,,,"NB-BINBOX-FAST","NB-RDC-NON MILK RUN","4081S3694-GPO",,,,,"Ground","General Public","false","false","false","1116646-00-B","",,,,"88602653	","","",,,"false",,"false","false",,,,"GPO-QQTUTCBJ6U-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1840321-00-A","false","EXTERNALWH",,"STD,M6x40,[88],G1009,NJ","13227343	",,,,"88602652	",,"3694	","4081S3694","4081S3694-GPO",,"New",,,,,,,,,"7G2CEHED3RA008904",,"2",,,,,"0",,"EA","EA","88602652	","Dante Moore",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"GPO-QQTUTCBJ6U-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:18 PM","equipment-warp",,,,"false","",,,,"FO-1556624854_20260130203311","7005648","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:18 PM",,,,,,,,,,,,"NB-VNA-STORE-MED","NB-RDC-NON MILK RUN","4081S3694-GPO",,,,,"Ground","General Public","false","false","false","1840321-00-A","",,,,"88602652	","","",,,"false",,"false","false",,,,"GPO-QQTUTCBJ6U-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1143711-00-C","false","EXTERNALWH",,"Radio, FM/HD/XM, MS","13227342	",,,,"88602638	",,"3694	","4081S3694","4081S3694-SMIF",,"New",,,,,,,,,"5YJSA1E29JF244111",,"1",,,,,"0",,"EA","EA","88602638	","NA-US-CT-Milford",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"7517032128	",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:18 PM","equipment-warp",,,,"false","",,,,"FO-1876137731_20260130203311","7005647","New",,,"0",,,"Box-Pick",,,,,,"02/05/2026","","02/05/2026  7:00:00 PM","02/04/2026  7:00:00 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 11","NA-US-CT-MILFORD",,,,,"Ground","Service","false","false","false","1143711-00-C","",,,,"88602638	","olsantiago","",,,"true",,"false","false",,,,"SV027EA251",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1056380-00-C","false","EXTERNALWH",,"FOG SPEAR UPR RH, FR FASCIA, MS2","13227341	","16952260	",,,"88602327	",,"3694	","4081S3694","4081S3694-S4061",,"Pick Released","NB111-157-10-A","NB-PICK-ALL-VNA,NB-PICK-VNA-RACK,NB-Pick-VNA-Zone-B",,,,,,,"5YJSA1E40JF244872",,"1","1","0",,,"0",,"EA","EA","88602327	","US-NJ-Paramus-404 Sette Dr",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"7517031727	",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:48:26 PM","equipment-scheduler",,,,"false","","0	",,"Pick Released","FO-718933756_20260130203311","7005646","Pick Released",,,"0",,,"Box-Pick",,,"88602327	","01/30/2026  3:48:26 PM",,"01/30/2026","","01/29/2026  7:00:00 PM","01/31/2026  3:33:18 PM",,"01/30/2026  3:48:26 PM",,,,,,,,,,"NB-VNA-STORE-MED","NB MILKRUN 34","TESLA PARAMUS COLLISION CENTER",,,"Tote",,"Ground","Service","true","false","false","1056380-00-C","",,"01/30/2026  3:45:00 PM","equipment-scheduler","88602327	","erpapp","",,,"true","223925	","false","false",,,,"SV027645D1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1056381-00-C","false","EXTERNALWH",,"FOG SPEAR LWR RH, FRONT FASCIA MS2","13227340	","16952255	",,,"88602328	",,"3694	","4081S3694","4081S3694-S4061",,"Pick Released","NB113-171-22-B","NB-PICK-ALL-VNA,NB-PICK-VNA-RACK,NB-Pick-VNA-Zone-A",,,,,,,"5YJSA1E40JF244872",,"1","1","0",,,"0",,"EA","EA","88602328	","US-NJ-Paramus-404 Sette Dr",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"7517031729	",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:48:26 PM","equipment-scheduler",,,,"false","","0	",,"Pick Released","FO-1732259022_20260130203311","7005645","Pick Released",,,"0",,,"Box-Pick",,,"88602328	","01/30/2026  3:48:26 PM",,"01/30/2026","","01/29/2026  7:00:00 PM","01/31/2026  3:33:18 PM",,"01/30/2026  3:48:26 PM",,,,,,,,,,"NB-BINBOX-MED","NB MILKRUN 34","TESLA PARAMUS COLLISION CENTER",,,"Tote",,"Ground","Service","true","false","false","1056381-00-C","",,"01/30/2026  3:45:00 PM","equipment-scheduler","88602328	","erpapp","",,,"true","223925	","false","false",,,,"SV027645D1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1622591-00-D","false","EXTERNALWH",,"MS, SOFT TRIM, PARCEL SHELF ASY","13227339	",,,,"88602634	",,"3694	","4081S3694","4081S3694-S3846",,"New",,,,,,,,,"5YJSA1E28LF410816",,"1",,,,,"0",,"EA","EA","88602634	","NA-US-MA-Tesla Collision Boston-93771",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"7517031696	",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:18 PM","equipment-warp",,,,"false","",,,,"FO-2007292308_20260130203311","7005644","New",,,"0",,,"Box-Pick",,,,,,"02/03/2026","","02/03/2026  7:00:00 PM","02/02/2026  7:00:00 PM",,,,,,,,,,,,"NB-VNA-RACK-MED","NB MILKRUN 10","NA-US-MA-TESLA COLLISION BOSTON-93771",,,,,"Ground","Service","false","false","false","1622591-00-D","",,,,"88602634	","dtabales","",,,"true",,"false","false",,,,"SV027EA797",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:18 PM","1022543-00-B","false","EXTERNALWH",,"BLT,HEX,M6-1.00X30 + PATCH","13227338	","16952256	",,,"88602330	",,"3694	","4081S3694","4081S3694-S4061",,"Pick Released","NB114-163-60-A","NB-PICK-ALL-VNA,NB-PICK-VNA-RACK,NB-Pick-VNA-Zone-A",,,,,,,"5YJSA1E40JF244872",,"10","10","0",,,"0",,"EA","EA","88602330	","US-NJ-Paramus-404 Sette Dr",,,"FO","","false","true","false",,,,,"equipment-warp",,,,"7517031734	",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:48:26 PM","equipment-scheduler",,,,"false","","0	",,"Pick Released","FO-1479207870_20260130203311","7005643","Pick Released",,,"0",,,"Box-Pick",,,"88602330	","01/30/2026  3:48:26 PM",,"01/30/2026","","01/29/2026  7:00:00 PM","01/31/2026  3:33:18 PM",,"01/30/2026  3:48:26 PM",,,,,,,,,,"NB-VNA-RACK-SLOW","NB MILKRUN 34","TESLA PARAMUS COLLISION CENTER",,,"Tote",,"Ground","Service","true","false","false","1022543-00-B","",,"01/30/2026  3:45:00 PM","equipment-scheduler","88602330	","erpapp","",,,"true","223925	","false","false",,,,"SV027645D1",,"false",,,,,,"false","false","false",,,,"US",,
